Information Technology,Industrials,Financials,Communication Services,Real Estate,Energy,Consumer Discretionary,Materials,Health Care,Utilities,Consumer Staples
208.60565185546875,122.9640884399414,41.071346282958984,80.94800567626953,37.863033294677734,89.81525421142578,182.14486694335938,90.25030517578125,143.69334411621094,62.415592193603516,74.43736267089844
208.75486755371094,124.1797866821289,41.407352447509766,80.97775268554688,38.0089225769043,90.35189056396484,183.2083740234375,90.62487030029297,143.8810577392578,62.31787109375,74.47655487060547
208.82452392578125,123.7547836303711,40.93299102783203,81.14635467529297,37.561527252197266,90.15675354003906,181.608154296875,90.06302642822266,143.6834716796875,62.405826568603516,74.11400604248047
207.4416961669922,122.9542007446289,40.774871826171875,80.86865234375,37.41564178466797,90.9958724975586,181.01181030273438,90.09259796142578,143.4858856201172,62.698997497558594,73.90825653076172
206.58615112304688,122.5094223022461,40.91322708129883,80.70006561279297,37.26002883911133,90.2933578491211,181.24041748046875,90.02359008789062,144.00950622558594,61.98561477661133,73.94744110107422
207.6406707763672,124.47630310058594,41.39746856689453,81.11659240722656,38.20343780517578,91.13247680664062,183.33758544921875,91.31484985351562,145.92605590820312,63.71530532836914,74.72151184082031
207.19300842285156,124.4960708618164,41.62476348876953,80.9876708984375,38.446590423583984,92.11795806884766,182.7710418701172,91.561279296875,145.94580078125,64.15506744384766,74.81948852539062
207.76998901367188,123.53734588623047,41.39746856689453,81.61248779296875,37.7755012512207,92.80095672607422,181.4093780517578,91.34442901611328,144.70103454589844,63.76416778564453,74.22179412841797
205.77040100097656,122.9640884399414,41.1800537109375,81.48355102539062,37.3572883605957,94.09867858886719,178.73574829101562,91.00929260253906,142.4485626220703,63.87166976928711,73.83966064453125
206.3175506591797,123.5966567993164,41.16029357910156,82.1281967163086,37.37673568725586,94.74264526367188,178.86495971679688,91.5514144897461,142.29051208496094,63.617584228515625,73.02640533447266
203.0544891357422,122.5094223022461,40.6958122253418,81.01742553710938,37.084957122802734,94.68409729003906,176.7677764892578,90.62487030029297,140.23562622070312,63.49055099487305,72.71286010742188
205.3824005126953,124.20944213867188,41.08123016357422,81.84058380126953,37.32810974121094,95.6988525390625,177.7517547607422,91.4429931640625,141.4902801513672,63.67621612548828,72.8304443359375
205.14366149902344,123.99198913574219,41.259117126464844,81.85050201416016,37.64906311035156,95.09391021728516,179.44140625,91.5119857788086,141.03582763671875,64.09642791748047,72.72266387939453
206.17828369140625,123.70536804199219,41.021934509277344,81.93976593017578,38.125633239746094,95.1231689453125,180.28623962402344,91.72885131835938,141.5396728515625,64.4482192993164,73.07540130615234
203.6514129638672,122.6478042602539,40.40922546386719,81.29512023925781,36.55976104736328,95.4158935546875,177.50328063964844,90.29959106445312,139.8799591064453,63.34395980834961,72.81084442138672
207.72024536132812,122.78617858886719,40.12263488769531,82.00918579101562,36.598663330078125,95.34759521484375,178.9345245361328,90.2305908203125,139.3069610595703,63.216922760009766,72.63447570800781
204.3577423095703,121.47164154052734,39.58898162841797,80.66038513183594,36.219356536865234,93.79618835449219,176.0323028564453,88.63375854492188,137.23233032226562,62.738075256347656,71.89960479736328
200.4779052734375,120.60185241699219,39.391334533691406,79.63887023925781,35.58716583251953,92.91805267333984,173.10025024414062,88.20990753173828,136.95571899414062,62.16151809692383,71.60565948486328
200.7166748046875,120.32511901855469,39.124507904052734,79.37108612060547,35.04251480102539,92.10820007324219,172.11627197265625,87.52979278564453,137.00511169433594,61.34064483642578,71.63505554199219
197.82171630859375,119.70244598388672,39.223331451416016,79.3016586303711,34.75074005126953,91.8447494506836,171.28138732910156,87.72692108154297,136.7680206298828,62.62081527709961,71.89960479736328
195.56344604492188,119.28731536865234,39.361690521240234,79.68844604492188,34.76046371459961,91.5617904663086,170.2178955078125,87.7564926147461,136.75811767578125,62.97261428833008,72.23274993896484
191.53439331054688,119.06987762451172,39.90522384643555,78.8156967163086,34.896629333496094,92.66436004638672,168.72702026367188,87.6875,137.27183532714844,63.940067291259766,72.938232421875
193.24549865722656,119.96929931640625,40.38945770263672,78.92479705810547,35.17867660522461,93.26930236816406,169.4724578857422,87.77621459960938,137.79544067382812,64.52640533447266,73.63390350341797
196.11061096191406,121.63965606689453,40.64640426635742,80.12483215332031,35.499637603759766,93.78643798828125,171.49009704589844,87.01722717285156,139.59347534179688,64.829345703125,73.83966064453125
197.00595092773438,120.67105102539062,40.63652038574219,80.1744155883789,35.635799407958984,93.854736328125,173.1300506591797,87.07636260986328,139.15878295898438,65.2202377319336,74.39816284179688
196.5781707763672,121.03675079345703,40.39934158325195,77.3181381225586,35.43155288696289,94.2840576171875,173.27914428710938,87.69735717773438,138.23013305664062,65.39613342285156,74.22179412841797
198.79664611816406,121.23442840576172,40.34004592895508,79.45043182373047,35.46072769165039,93.41565704345703,174.839599609375,88.2394790649414,138.26966857910156,64.68276977539062,74.06501770019531
199.65219116210938,122.0448989868164,40.28075408935547,78.52809143066406,35.85948944091797,94.04988098144531,178.9047088623047,88.978759765625,138.73397827148438,65.56227111816406,74.30018615722656
195.25506591796875,120.107666015625,39.885459899902344,77.21895599365234,35.1981315612793,91.24954986572266,174.55136108398438,87.36221313476562,138.6351776123047,65.2202377319336,73.97683715820312
193.2554473876953,119.81116485595703,39.885459899902344,77.93302917480469,35.21758270263672,89.79573822021484,173.45806884765625,87.81562805175781,138.88217163085938,65.97270965576172,73.50652313232422
196.0409698486328,120.50302124023438,39.984283447265625,78.71652221679688,35.72332763671875,90.31285858154297,175.64466857910156,87.36221313476562,138.7833709716797,66.32450866699219,74.12381744384766
201.50257873535156,121.34314727783203,40.07322311401367,79.54959869384766,36.0053825378418,90.32262420654297,176.82742309570312,88.24933624267578,139.12913513183594,66.85221099853516,74.34916687011719
203.87025451660156,122.56873321533203,40.58711242675781,80.63063049316406,36.01510238647461,91.03490447998047,178.71588134765625,88.7816162109375,139.69224548339844,67.1942367553711,74.38835906982422
203.20372009277344,122.90478515625,40.7254638671875,80.71989440917969,36.39441680908203,90.94708251953125,177.4337158203125,89.8363037109375,140.84812927246094,67.95648193359375,75.20162200927734
203.78073120117188,122.90478515625,40.87369918823242,80.5909652709961,36.054012298583984,90.83975219726562,176.7677764892578,89.42232513427734,140.36404418945312,68.66985321044922,74.97626495361328
203.72105407714844,124.13036346435547,41.1800537109375,80.99758911132812,36.90989685058594,92.05940246582031,177.97042846679688,90.41787719726562,141.56930541992188,69.71549224853516,75.6229476928711
204.47711181640625,124.21932983398438,41.338172912597656,81.11659240722656,36.77373123168945,91.55204010009766,177.0162811279297,90.52629852294922,141.85580444335938,69.64708709716797,76.05406951904297
205.44207763671875,123.69548797607422,41.170169830322266,80.96783447265625,36.87099075317383,91.30810546875,176.7876739501953,90.46715545654297,141.71749877929688,69.64708709716797,75.83850860595703
207.26263427734375,123.66583251953125,41.37770080566406,81.33478546142578,37.13358688354492,91.42518615722656,177.59274291992188,90.55587768554688,142.32012939453125,69.832763671875,75.6915283203125
211.92837524414062,124.47630310058594,41.684059143066406,81.85050201416016,37.765777587890625,91.63009643554688,177.86109924316406,90.71358489990234,144.43429565429688,70.8783950805664,75.74053192138672
211.19219970703125,123.73502349853516,41.684059143066406,81.79100036621094,37.697689056396484,91.37640380859375,176.70816040039062,90.06302642822266,144.26634216308594,70.63408660888672,76.8183364868164
210.72463989257812,123.87339782714844,41.990413665771484,81.92984771728516,37.697689056396484,92.65460968017578,177.6126251220703,90.83187103271484,144.54296875,70.69271850585938,76.63217163085938
213.20176696777344,124.11060333251953,41.417232513427734,82.1678695678711,37.464271545410156,92.04964447021484,176.29071044921875,90.96000671386719,144.23670959472656,70.57545471191406,76.10305786132812
213.54995727539062,123.70536804199219,41.684059143066406,82.05877685546875,37.43509292602539,91.60082244873047,177.4237823486328,90.96000671386719,144.4836883544922,71.21065521240234,76.55377960205078
214.0274658203125,123.85362243652344,41.446876525878906,82.15795135498047,37.1141357421875,89.84451293945312,175.57508850097656,90.0728759765625,144.74053955078125,70.37023162841797,76.25003814697266
212.28651428222656,122.39083099365234,40.87369918823242,81.22570037841797,36.32633590698242,89.02490997314453,172.7324981689453,89.27446746826172,143.15988159179688,69.17801666259766,75.34858703613281
214.07720947265625,123.01351165771484,41.12076187133789,82.26705169677734,36.32633590698242,89.15176391601562,174.4718475341797,90.05316925048828,142.67579650878906,69.8718490600586,75.54456329345703
214.98252868652344,121.51117706298828,40.666168212890625,82.40589141845703,36.112369537353516,90.06893157958984,174.04446411132812,89.70817565917969,140.94692993164062,69.8034439086914,74.95665740966797
213.61959838867188,119.79138946533203,40.34004592895508,81.96952056884766,35.77195739746094,88.47850799560547,172.90147399902344,88.42677307128906,139.85032653808594,68.9043960571289,74.41776275634766
208.7449188232422,120.61174774169922,40.557464599609375,81.70173645019531,36.287437438964844,88.73219299316406,173.9252166748047,89.14632415771484,139.91949462890625,69.832763671875,74.61372375488281
209.07322692871094,122.07454681396484,41.15040588378906,82.57449340820312,37.00715255737305,90.93732452392578,174.8992462158203,90.22073364257812,141.9644775390625,71.06407165527344,75.77971649169922
209.60049438476562,120.58209228515625,40.89346694946289,82.90177154541016,36.86126708984375,88.55656433105469,174.8197021484375,89.6884536743164,142.9622802734375,70.25296783447266,75.75032043457031
210.03822326660156,120.28558349609375,40.70569610595703,83.21914672851562,37.21139907836914,87.70768737792969,174.99862670898438,88.69290924072266,143.37721252441406,70.22364807128906,76.40680694580078
214.70396423339844,121.50128173828125,40.82429122924805,84.23074340820312,37.16276550292969,87.69792938232422,176.02235412597656,89.30403900146484,144.0292510986328,69.8229751586914,76.240234375
213.9876708984375,120.77976989746094,40.80452346801758,84.28034210205078,37.22112274169922,88.15652465820312,177.30450439453125,89.40260314941406,144.50344848632812,69.09983825683594,76.47540283203125
214.48509216308594,120.90826416015625,40.992286682128906,83.70510864257812,36.929344177246094,87.80525970458984,176.57894897460938,88.50562286376953,144.6614990234375,68.34737396240234,76.09326934814453
215.03224182128906,121.28384399414062,40.83416748046875,83.91337585449219,37.1141357421875,88.46874237060547,177.14547729492188,88.41691589355469,145.1949920654297,69.22687530517578,76.03446960449219
219.03146362304688,120.59197998046875,40.369693756103516,84.07205963134766,36.99742889404297,88.2931137084961,176.6783447265625,88.38733673095703,144.5923614501953,68.80667877197266,75.99527740478516
223.87628173828125,121.73848724365234,40.33016586303711,83.89353942871094,37.26002883911133,87.34667205810547,178.51708984375,88.5549087524414,144.28610229492188,68.35713958740234,75.16242980957031
225.64707946777344,120.95767974853516,40.30051803588867,83.1695556640625,37.444820404052734,86.54657745361328,178.65623474121094,88.52533721923828,144.16754150390625,68.51350402832031,75.26040649414062
226.49267578125,119.74197387695312,40.17204666137695,83.43733215332031,37.4739990234375,85.9026107788086,177.244873046875,87.70721435546875,144.11814880371094,68.34737396240234,75.39759063720703
229.92483520507812,121.06639862060547,40.52781295776367,83.83404541015625,37.27947998046875,86.12701416015625,180.3558349609375,88.35777282714844,143.96995544433594,67.59490203857422,76.11285400390625
230.21334838867188,121.7187271118164,40.784759521484375,83.33815002441406,37.42536544799805,86.48802947998047,179.74954223632812,88.25920104980469,144.15765380859375,67.62421417236328,76.21084594726562
227.6267852783203,121.79779815673828,41.00217056274414,83.6951904296875,37.32810974121094,88.07846069335938,179.9781494140625,88.34790802001953,144.63185119628906,68.21056365966797,76.04427337646484
227.22885131835938,121.54081726074219,40.844051361083984,84.24066162109375,37.42536544799805,87.57108306884766,181.49884033203125,88.35777282714844,145.03692626953125,67.80989074707031,76.10305786132812
221.6580047607422,122.05753326416016,41.26373291015625,84.5230712890625,37.677860260009766,89.7791748046875,180.72390747070312,88.92724609375,145.8829345703125,68.70142364501953,76.91456604003906
225.72401428222656,121.01616668701172,40.9561653137207,85.46773529052734,37.1473274230957,89.98572540283203,179.9967803955078,87.79820251464844,145.42669677734375,68.0512466430664,76.42095184326172
225.4649200439453,120.68888854980469,40.698204040527344,85.4776840209961,37.098201751708984,89.10051727294922,182.60643005371094,87.73876953125,144.9109649658203,67.76557159423828,76.26299285888672
225.5745391845703,120.81781768798828,40.648597717285156,85.96492767333984,37.4322395324707,89.30707550048828,183.72201538085938,87.49117279052734,144.6729278564453,67.8837890625,75.93720245361328
225.45494079589844,120.8674087524414,40.787498474121094,85.17937469482422,37.736812591552734,89.65131378173828,181.6800994873047,87.46146392822266,144.5539093017578,67.12525177001953,75.60155487060547
227.15908813476562,119.56817626953125,40.876792907714844,84.8213882446289,37.373294830322266,89.70048522949219,182.29766845703125,86.11453247070312,143.7406463623047,66.66224670410156,75.06845092773438
228.29518127441406,120.22274780273438,41.35302734375,85.57711791992188,37.53049087524414,89.63163757324219,185.84361267089844,86.27299499511719,143.21499633789062,67.00703430175781,75.59168243408203
231.3745880126953,120.65914154052734,41.22404479980469,85.60694885253906,37.49119186401367,90.02506256103516,187.02891540527344,86.91675567626953,142.1240234375,67.41092681884766,75.46334075927734
232.08216857910156,120.22274780273438,41.21412658691406,87.26758575439453,37.62873458862305,88.61857604980469,188.55288696289062,87.05541229248047,143.22491455078125,67.52914428710938,76.39132690429688
233.66671752929688,120.37152099609375,41.10498809814453,86.48200988769531,37.717159271240234,88.07762145996094,188.6425323486328,87.31291198730469,143.06622314453125,67.59810638427734,76.27286529541016
233.4773712158203,119.84587860107422,41.42247772216797,86.75050354003906,37.726985931396484,87.30061340332031,189.27005004882812,86.42156219482422,143.76048278808594,67.79512023925781,76.0754165649414
236.86572265625,120.9169921875,41.58122253417969,87.29741668701172,37.99224853515625,87.89073944091797,190.69439697265625,87.58031463623047,145.11924743652344,68.43544006347656,76.41107940673828
230.93609619140625,122.4542465209961,41.908634185791016,86.1041488647461,39.00420379638672,88.80545043945312,188.27398681640625,88.7786865234375,146.14080810546875,69.68653106689453,76.12478637695312
232.9990234375,123.15840148925781,42.04753494262695,85.82571411132812,39.289119720458984,89.03166961669922,190.73423767089844,89.63042449951172,147.05325317382812,70.19879150390625,76.46043395996094
233.41757202148438,124.04107666015625,42.66267013549805,86.13397979736328,39.45614242553711,90.37914276123047,190.51510620117188,89.40263366699219,146.5375213623047,68.49454498291016,76.01618957519531
232.64024353027344,127.13541412353516,43.14883041381836,86.36268615722656,39.8294792175293,90.78240966796875,193.9315643310547,91.13581848144531,148.63018798828125,69.02650451660156,76.7467269897461
223.5913543701172,125.5089111328125,43.47623825073242,85.0600357055664,40.183170318603516,91.68728637695312,190.69439697265625,90.94764709472656,149.30459594726562,69.06591033935547,77.73394775390625
223.61129760742188,124.52704620361328,42.95039749145508,85.01031494140625,39.8491325378418,91.85448455810547,188.75209045410156,90.04638671875,145.9126739501953,69.00680541992188,77.34893798828125
220.11331176757812,123.84272766113281,42.51384735107422,84.63245391845703,39.80000305175781,90.85125732421875,187.06875610351562,89.24417114257812,146.65650939941406,69.08560943603516,77.09225463867188
225.3253936767578,125.10227966308594,42.7519645690918,84.99043273925781,40.1929931640625,90.28079223632812,189.13059997558594,89.54129028320312,147.49954223632812,69.66682434082031,77.14161682128906
224.428466796875,124.86425018310547,42.831336975097656,84.87110137939453,40.12422180175781,88.84479522705078,188.283935546875,89.8978271484375,147.41029357910156,69.2333755493164,76.86519622802734
215.14041137695312,122.17655181884766,42.245967864990234,82.65361785888672,39.57403564453125,88.85462188720703,180.58444213867188,88.74897766113281,148.64010620117188,70.01161193847656,76.79609680175781
212.8383331298828,123.15840148925781,42.40471267700195,81.69900512695312,39.35789489746094,90.38898468017578,179.8772430419922,88.99657440185547,147.89625549316406,69.43040466308594,76.70723724365234
215.53903198242188,125.2609634399414,43.069454193115234,83.23036193847656,40.01614761352539,90.6742172241211,181.8892822265625,90.45244598388672,148.72938537597656,70.11012268066406,77.48715209960938
214.58233642578125,125.04277038574219,43.009925842285156,83.9662094116211,40.2715950012207,89.89720153808594,184.92724609375,90.61090850830078,148.81863403320312,70.42535400390625,77.51676177978516
209.1908721923828,125.40972137451172,43.50600051879883,84.30430603027344,40.56633758544922,91.29385375976562,183.90130615234375,90.31378936767578,148.9475555419922,70.78984832763672,76.99353790283203
218.05039978027344,126.8081283569336,43.39686584472656,85.30863189697266,40.46808624267578,91.67743682861328,186.75003051757812,91.2546615600586,148.40208435058594,71.70600128173828,76.8553237915039
209.91835021972656,124.4576187133789,42.78173065185547,85.65667724609375,41.09687042236328,89.24805450439453,182.16818237304688,90.88821411132812,149.91952514648438,72.99649047851562,77.56612396240234
204.01864624023438,121.72032928466797,41.73004913330078,84.26451873779297,41.126346588134766,86.94652557373047,175.46473693847656,89.17484283447266,149.6219940185547,73.11470794677734,78.247314453125
197.2220001220703,119.60784912109375,40.51961898803711,81.84815979003906,39.93754959106445,85.0285873413086,170.50437927246094,87.18415069580078,145.62506103515625,71.18389892578125,76.70723724365234
199.9027862548828,121.04592895507812,41.1744384765625,82.8127212524414,40.82177734375,85.54988098144531,172.38694763183594,87.62983703613281,146.2994842529297,71.7848129272461,77.24034118652344
196.66392517089844,120.46077728271484,41.22404479980469,82.37518310546875,40.52703857421875,85.89412689208984,169.3788604736328,86.44136047363281,144.81178283691406,72.1886978149414,77.31932067871094
204.00868225097656,123.23773956298828,41.8887939453125,84.01592254638672,40.87089920043945,87.74320220947266,173.07420349121094,87.77838897705078,148.01527404785156,72.26750946044922,78.02024841308594
204.925537109375,123.25757598876953,42.067378997802734,84.73189544677734,41.07722091674805,87.93992614746094,173.65191650390625,87.70906066894531,148.74920654296875,72.51378631591797,78.13871765136719
206.59976196289062,122.63276672363281,41.84910583496094,84.14520263671875,40.83160400390625,88.3726806640625,172.9646453857422,87.32280731201172,148.1838836669922,72.64185333251953,77.74382781982422
212.94793701171875,123.92206573486328,42.19635772705078,85.23902893066406,41.116519927978516,87.5169906616211,177.2974853515625,88.1943588256836,149.97903442382812,73.06544494628906,78.09922790527344
214.1139373779297,124.42787170410156,42.7122802734375,84.75178527832031,41.26388931274414,88.0284423828125,176.35122680664062,88.1943588256836,150.51458740234375,73.01618957519531,78.45462799072266
220.27276611328125,126.10397338867188,43.1091423034668,85.5174560546875,41.14599609375,89.08084869384766,181.97891235351562,89.59080505371094,151.45680236816406,73.00634002685547,79.26415252685547
220.64149475097656,125.92545318603516,43.426631927490234,85.7760009765625,41.126346588134766,88.98249816894531,182.4072265625,89.69975280761719,151.615478515625,73.33142852783203,79.48133850097656
224.27899169921875,126.68911743164062,43.66474914550781,86.75050354003906,41.37196350097656,89.58246612548828,184.6483612060547,90.12562561035156,152.53787231445312,73.81413269042969,79.74788665771484
223.49169921875,126.34198760986328,43.525848388671875,86.69083404541016,41.41126251220703,87.221923828125,184.47903442382812,89.79878997802734,153.15277099609375,73.65650939941406,80.14277648925781
224.80718994140625,127.10565948486328,43.456398010253906,87.05876159667969,41.54880905151367,87.36945343017578,186.80978393554688,90.82879638671875,153.41064453125,74.17862701416016,80.68575286865234
219.63494873046875,126.94697570800781,43.70443344116211,86.4024658203125,41.80425262451172,87.5956802368164,183.5825653076172,90.64061737060547,153.5098114013672,74.0899658203125,80.5672836303711
223.19273376464844,128.21644592285156,44.081451416015625,87.00904083251953,42.60987854003906,88.90380859375,187.12852478027344,91.83899688720703,154.17431640625,74.29682922363281,80.79434204101562
220.39234924316406,128.0775909423828,44.22035598754883,87.20791625976562,42.580406188964844,89.70048522949219,185.67428588867188,92.24505615234375,154.094970703125,74.779541015625,81.36693572998047
221.72776794433594,128.1569366455078,44.448551177978516,87.00904083251953,42.6884765625,88.86447143554688,185.18621826171875,92.25496673583984,154.3330078125,74.18846893310547,81.56438446044922
218.66827392578125,128.09744262695312,44.55768966674805,86.43228912353516,42.541107177734375,88.29399871826172,183.39332580566406,91.85881042480469,154.5115203857422,74.18846893310547,81.2188491821289
216.695068359375,128.9999542236328,44.954551696777344,86.25330352783203,42.37408447265625,89.44476318359375,183.61244201660156,92.36390686035156,154.83880615234375,74.59236145019531,80.81409454345703
219.57516479492188,130.37850952148438,45.38117980957031,86.83004760742188,42.78672409057617,89.7791748046875,186.3814697265625,93.37409973144531,155.9099578857422,75.15387725830078,81.4557876586914
209.48983764648438,127.4924545288086,45.043846130371094,85.23902893066406,42.884971618652344,87.54650115966797,183.82162475585938,91.2546615600586,155.61241149902344,75.04551696777344,82.02837371826172
208.95167541503906,127.62136840820312,45.09345245361328,84.83132934570312,42.983219146728516,86.33672332763672,184.2997283935547,90.8783187866211,155.3446502685547,75.68583679199219,82.41339111328125
208.63278198242188,126.13372039794922,44.59737777709961,85.07992553710938,42.86532211303711,85.66790008544922,186.39144897460938,90.16522979736328,153.2122802734375,75.49866485595703,82.09748077392578
203.2213897705078,124.85433197021484,43.94255065917969,83.29996490478516,42.86532211303711,84.5958251953125,181.6800994873047,89.02628326416016,152.68663024902344,74.779541015625,81.92964935302734
206.5499267578125,126.7684555053711,44.59737777709961,83.65795135498047,43.3762092590332,85.20562744140625,184.32960510253906,89.88793182373047,153.7577667236328,75.5380630493164,82.56147003173828
209.63931274414062,126.98664093017578,44.140987396240234,83.6380615234375,44.142539978027344,83.74012756347656,186.4412384033203,89.92754364013672,154.46194458007812,75.89270782470703,82.54173278808594
216.79470825195312,127.21475982666016,43.9326286315918,83.98609161376953,44.02464294433594,82.96311950683594,188.3038787841797,90.14542388916016,154.00570678710938,76.1291275024414,81.77169799804688
218.5885467529297,128.1966094970703,44.03184509277344,85.5572280883789,44.103240966796875,83.71062469482422,190.42544555664062,90.97735595703125,154.5611114501953,76.29660034179688,82.27517700195312
219.68479919433594,129.49583435058594,44.160823822021484,86.38257598876953,44.41762924194336,84.18273162841797,191.72032165527344,91.79937744140625,154.8784942626953,77.37036895751953,82.8576431274414
218.84767150878906,130.1603240966797,44.73627853393555,87.28746795654297,44.56500244140625,85.14662170410156,191.39161682128906,92.651123046875,155.9496307373047,77.96143341064453,83.18342590332031
218.4191436767578,130.87440490722656,44.974395751953125,87.28746795654297,44.21131134033203,86.29737854003906,192.36776733398438,92.82939147949219,154.34292602539062,77.90232849121094,82.39364624023438
216.42599487304688,130.7653045654297,44.835487365722656,87.21786499023438,44.083587646484375,86.46458435058594,191.9892578125,92.43323516845703,154.08506774902344,77.31126403808594,82.0777359008789
222.8538818359375,133.01661682128906,45.33156967163086,88.40119171142578,43.97551727294922,87.49732208251953,196.3619384765625,93.82968139648438,154.6404571533203,76.85810852050781,81.593994140625
